Dose,Bin,Time,Mean,Date,NumCells,Cell,Ligand,Bivalent
28.0,3,1.0,35705.87,12/5/2019,44,Treg,N88D C-term,0
9.333333,1,1.0,2782.7993,12/5/2019,56,Treg,N88D C-term,0
9.333333,2,1.0,2874.813,12/5/2019,87,Treg,N88D C-term,0
9.333333,3,1.0,9658.334,12/5/2019,54,Treg,N88D C-term,0
3.111,1,1.0,3972.9224,12/5/2019,77,Treg,N88D C-term,0
3.111,2,1.0,4342.72,12/5/2019,113,Treg,N88D C-term,0
3.111,3,1.0,5937.071,12/5/2019,40,Treg,N88D C-term,0
1.037037,1,1.0,761.43115,12/5/2019,91,Treg,N88D C-term,0
1.037037,2,1.0,0.0,12/5/2019,100,Treg,N88D C-term,0
1.037037,3,1.0,2080.7837,12/5/2019,46,Treg,N88D C-term,0
0.345679,1,1.0,2044.2407,12/5/2019,73,Treg,N88D C-term,0
0.345679,2,1.0,331.00244,12/5/2019,129,Treg,N88D C-term,0
0.345679,3,1.0,1551.5522,12/5/2019,69,Treg,N88D C-term,0
0.115226,1,1.0,2185.65,12/5/2019,77,Treg,N88D C-term,0
0.115226,2,1.0,0.0,12/5/2019,117,Treg,N88D C-term,0
0.115226,3,1.0,0.0,12/5/2019,55,Treg,N88D C-term,0
0.038409,1,1.0,1747.9116,12/5/2019,73,Treg,N88D C-term,0
0.038409,2,1.0,0.0,12/5/2019,105,Treg,N88D C-term,0
0.038409,3,1.0,0.0,12/5/2019,44,Treg,N88D C-term,0
0.012803,1,1.0,1681.2896,12/5/2019,86,Treg,N88D C-term,0
0.012803,2,1.0,0.0,12/5/2019,114,Treg,N88D C-term,0
0.012803,3,1.0,0.0,12/5/2019,65,Treg,N88D C-term,0
0.004268,1,1.0,3488.4575,12/5/2019,63,Treg,N88D C-term,0
0.004268,2,1.0,434.3247,12/5/2019,110,Treg,N88D C-term,0
0.004268,3,1.0,0.0,12/5/2019,80,Treg,N88D C-term,0
0.001423,1,1.0,2748.6821,12/5/2019,90,Treg,N88D C-term,0
0.001423,2,1.0,0.0,12/5/2019,167,Treg,N88D C-term,0
0.001423,3,1.0,0.0,12/5/2019,59,Treg,N88D C-term,0
0.000474,1,1.0,6017.9116,12/5/2019,74,Treg,N88D C-term,0
0.000474,2,1.0,2972.2446,12/5/2019,99,Treg,N88D C-term,0
0.000474,3,1.0,0.0,12/5/2019,77,Treg,N88D C-term,0
84.0,1,0.5,30426.785,12/5/2019,57,Treg,N88D C-term,0
84.0,2,0.5,42468.508,12/5/2019,91,Treg,N88D C-term,0
84.0,3,0.5,49464.848,12/5/2019,40,Treg,N88D C-term,0
28.0,1,0.5,26995.379,12/5/2019,71,Treg,N88D C-term,0
28.0,2,0.5,38230.926,12/5/2019,90,Treg,N88D C-term,0
28.0,3,0.5,45537.47,12/5/2019,47,Treg,N88D C-term,0
9.333333,1,0.5,2988.2573,12/5/2019,44,Treg,N88D C-term,0
9.333333,2,0.5,4709.7505,12/5/2019,75,Treg,N88D C-term,0
9.333333,3,0.5,13716.279,12/5/2019,22,Treg,N88D C-term,0
3.111,1,0.5,2087.6958,12/5/2019,63,Treg,N88D C-term,0
3.111,2,0.5,2342.9312,12/5/2019,133,Treg,N88D C-term,0
3.111,3,0.5,5647.8345,12/5/2019,55,Treg,N88D C-term,0
1.037037,1,0.5,2519.4888,12/5/2019,76,Treg,N88D C-term,0
1.037037,2,0.5,293.0298,12/5/2019,119,Treg,N88D C-term,0
1.037037,3,0.5,548.96045,12/5/2019,78,Treg,N88D C-term,0
0.345679,1,0.5,2571.7554,12/5/2019,87,Treg,N88D C-term,0
0.345679,2,0.5,311.14014,12/5/2019,152,Treg,N88D C-term,0
0.345679,3,0.5,769.3345,12/5/2019,69,Treg,N88D C-term,0
0.115226,1,0.5,1117.5425,12/5/2019,61,Treg,N88D C-term,0
0.115226,2,0.5,158.73145,12/5/2019,79,Treg,N88D C-term,0
0.115226,3,0.5,0.0,12/5/2019,33,Treg,N88D C-term,0
0.038409,1,0.5,1086.477,12/5/2019,66,Treg,N88D C-term,0
0.038409,2,0.5,90.191895,12/5/2019,112,Treg,N88D C-term,0
0.038409,3,0.5,0.0,12/5/2019,50,Treg,N88D C-term,0
0.012803,1,0.5,1621.4849,12/5/2019,57,Treg,N88D C-term,0
0.012803,2,0.5,263.85107,12/5/2019,104,Treg,N88D C-term,0
0.012803,3,0.5,1690.7251,12/5/2019,55,Treg,N88D C-term,0
0.004268,1,0.5,3934.5503,12/5/2019,53,Treg,N88D C-term,0
0.004268,2,0.5,0.0,12/5/2019,107,Treg,N88D C-term,0
0.004268,3,0.5,0.0,12/5/2019,40,Treg,N88D C-term,0
0.001423,1,0.5,0.0,12/5/2019,68,Treg,N88D C-term,0
0.001423,2,0.5,1002.0425,12/5/2019,93,Treg,N88D C-term,0
0.001423,3,0.5,0.0,12/5/2019,54,Treg,N88D C-term,0
0.000474,1,0.5,0.0,12/5/2019,106,Treg,N88D C-term,0
0.000474,2,0.5,0.0,12/5/2019,105,Treg,N88D C-term,0
0.000474,3,0.5,229.49268,12/5/2019,37,Treg,N88D C-term,0
84.0,1,4.0,1732.6074,12/5/2019,819,Thelper,F42Q N-Term,0
84.0,2,4.0,1851.6577,12/5/2019,1195,Thelper,F42Q N-Term,0
84.0,3,4.0,5772.259,12/5/2019,2330,Thelper,F42Q N-Term,0
28.0,1,4.0,891.188,12/5/2019,1015,Thelper,F42Q N-Term,0
28.0,2,4.0,1278.2988,12/5/2019,1521,Thelper,F42Q N-Term,0
28.0,3,4.0,4004.3516,12/5/2019,2951,Thelper,F42Q N-Term,0
9.333333,1,4.0,421.56592,12/5/2019,1026,Thelper,F42Q N-Term,0
9.333333,2,4.0,836.67334,12/5/2019,1518,Thelper,F42Q N-Term,0
9.333333,3,4.0,1957.4238,12/5/2019,3218,Thelper,F42Q N-Term,0
3.111,1,4.0,436.65967,12/5/2019,1142,Thelper,F42Q N-Term,0
3.111,2,4.0,643.0049,12/5/2019,1873,Thelper,F42Q N-Term,0
3.111,3,4.0,496.19238,12/5/2019,3711,Thelper,F42Q N-Term,0
1.037037,1,4.0,62.090332,12/5/2019,1045,Thelper,F42Q N-Term,0
1.037037,2,4.0,618.4331,12/5/2019,1837,Thelper,F42Q N-Term,0
1.037037,3,4.0,0.0,12/5/2019,3798,Thelper,F42Q N-Term,0
0.345679,1,4.0,56.299805,12/5/2019,980,Thelper,F42Q N-Term,0
0.345679,2,4.0,489.93945,12/5/2019,2026,Thelper,F42Q N-Term,0
0.345679,3,4.0,0.0,12/5/2019,3995,Thelper,F42Q N-Term,0
0.115226,1,4.0,194.41064,12/5/2019,1185,Thelper,F42Q N-Term,0
0.115226,2,4.0,587.73096,12/5/2019,1998,Thelper,F42Q N-Term,0
0.115226,3,4.0,0.0,12/5/2019,3998,Thelper,F42Q N-Term,0
0.038409,1,4.0,39.75,12/5/2019,1270,Thelper,F42Q N-Term,0
0.038409,2,4.0,287.00586,12/5/2019,2242,Thelper,F42Q N-Term,0
0.038409,3,4.0,0.0,12/5/2019,4616,Thelper,F42Q N-Term,0
0.012803,1,4.0,114.60303,12/5/2019,1122,Thelper,F42Q N-Term,0
0.012803,2,4.0,349.74707,12/5/2019,1929,Thelper,F42Q N-Term,0
0.012803,3,4.0,0.0,12/5/2019,3940,Thelper,F42Q N-Term,0
0.004268,1,4.0,105.67676,12/5/2019,1135,Thelper,F42Q N-Term,0
0.004268,2,4.0,313.34473,12/5/2019,2240,Thelper,F42Q N-Term,0
0.004268,3,4.0,0.0,12/5/2019,4271,Thelper,F42Q N-Term,0
0.001423,1,4.0,67.30762,12/5/2019,1266,Thelper,F42Q N-Term,0
0.001423,2,4.0,909.04834,12/5/2019,2481,Thelper,F42Q N-Term,0
0.001423,3,4.0,0.0,12/5/2019,4602,Thelper,F42Q N-Term,0
0.000474,1,4.0,16.058594,12/5/2019,1206,Thelper,F42Q N-Term,0
0.000474,2,4.0,1686.1147,12/5/2019,2183,Thelper,F42Q N-Term,0
0.000474,3,4.0,0.0,12/5/2019,4601,Thelper,F42Q N-Term,0
84.0,1,2.0,1065.852,12/5/2019,1253,Thelper,F42Q N-Term,0
84.0,2,2.0,1217.7466,12/5/2019,2076,Thelper,F42Q N-Term,0
84.0,3,2.0,3788.9932,12/5/2019,3787,Thelper,F42Q N-Term,0
28.0,1,2.0,258.77832,12/5/2019,1198,Thelper,F42Q N-Term,0
28.0,2,2.0,325.36914,12/5/2019,1780,Thelper,F42Q N-Term,0
28.0,3,2.0,1851.2358,12/5/2019,3733,Thelper,F42Q N-Term,0
9.333333,1,2.0,0.0,12/5/2019,1149,Thelper,F42Q N-Term,0
9.333333,2,2.0,0.0,12/5/2019,1942,Thelper,F42Q N-Term,0
9.333333,3,2.0,0.0,12/5/2019,3616,Thelper,F42Q N-Term,0
3.111,1,2.0,0.0,12/5/2019,1139,Thelper,F42Q N-Term,0
3.111,2,2.0,166.22168,12/5/2019,1939,Thelper,F42Q N-Term,0
3.111,3,2.0,0.0,12/5/2019,3713,Thelper,F42Q N-Term,0
1.037037,1,2.0,0.0,12/5/2019,1212,Thelper,F42Q N-Term,0
1.037037,2,2.0,161.33105,12/5/2019,2104,Thelper,F42Q N-Term,0
1.037037,3,2.0,0.0,12/5/2019,3946,Thelper,F42Q N-Term,0
0.345679,1,2.0,0.0,12/5/2019,1269,Thelper,F42Q N-Term,0
0.345679,2,2.0,0.0,12/5/2019,2230,Thelper,F42Q N-Term,0
0.345679,3,2.0,0.0,12/5/2019,4237,Thelper,F42Q N-Term,0
0.115226,1,2.0,0.0,12/5/2019,1040,Thelper,F42Q N-Term,0
0.115226,2,2.0,0.0,12/5/2019,2295,Thelper,F42Q N-Term,0
0.115226,3,2.0,0.0,12/5/2019,4510,Thelper,F42Q N-Term,0
0.038409,1,2.0,0.0,12/5/2019,1088,Thelper,F42Q N-Term,0
0.038409,2,2.0,0.0,12/5/2019,2316,Thelper,F42Q N-Term,0
0.038409,3,2.0,0.0,12/5/2019,4682,Thelper,F42Q N-Term,0
0.012803,1,2.0,0.0,12/5/2019,1275,Thelper,F42Q N-Term,0
0.012803,2,2.0,0.0,12/5/2019,2343,Thelper,F42Q N-Term,0
0.012803,3,2.0,0.0,12/5/2019,4527,Thelper,F42Q N-Term,0
0.004268,1,2.0,0.0,12/5/2019,1373,Thelper,F42Q N-Term,0
0.004268,2,2.0,59.93457,12/5/2019,2591,Thelper,F42Q N-Term,0
0.004268,3,2.0,0.0,12/5/2019,4870,Thelper,F42Q N-Term,0
0.001423,1,2.0,0.0,12/5/2019,1313,Thelper,F42Q N-Term,0
0.001423,2,2.0,0.0,12/5/2019,2490,Thelper,F42Q N-Term,0
0.001423,3,2.0,0.0,12/5/2019,4738,Thelper,F42Q N-Term,0
0.000474,1,2.0,0.0,12/5/2019,1142,Thelper,F42Q N-Term,0
0.000474,2,2.0,176.61816,12/5/2019,2169,Thelper,F42Q N-Term,0
0.000474,3,2.0,0.0,12/5/2019,4302,Thelper,F42Q N-Term,0
84.0,1,1.0,1101.1929,12/5/2019,893,Thelper,F42Q N-Term,0
84.0,2,1.0,1163.4517,12/5/2019,1352,Thelper,F42Q N-Term,0
84.0,3,1.0,4431.331,12/5/2019,2842,Thelper,F42Q N-Term,0
28.0,1,1.0,496.96826,12/5/2019,1118,Thelper,F42Q N-Term,0
28.0,2,1.0,754.478,12/5/2019,1750,Thelper,F42Q N-Term,0
28.0,3,1.0,2030.2925,12/5/2019,3522,Thelper,F42Q N-Term,0
9.333333,1,1.0,0.0,12/5/2019,969,Thelper,F42Q N-Term,0
9.333333,2,1.0,0.0,12/5/2019,1594,Thelper,F42Q N-Term,0
9.333333,3,1.0,0.0,12/5/2019,2705,Thelper,F42Q N-Term,0
3.111,1,1.0,259.937,12/5/2019,860,Thelper,F42Q N-Term,0
3.111,2,1.0,166.24365,12/5/2019,1472,Thelper,F42Q N-Term,0
3.111,3,1.0,0.0,12/5/2019,2542,Thelper,F42Q N-Term,0
1.037037,1,1.0,0.0,12/5/2019,1021,Thelper,F42Q N-Term,0
1.037037,2,1.0,0.0,12/5/2019,1848,Thelper,F42Q N-Term,0
1.037037,3,1.0,0.0,12/5/2019,3539,Thelper,F42Q N-Term,0
0.345679,1,1.0,0.0,12/5/2019,1182,Thelper,F42Q N-Term,0
0.345679,2,1.0,97.41016,12/5/2019,1765,Thelper,F42Q N-Term,0
0.345679,3,1.0,0.0,12/5/2019,3539,Thelper,F42Q N-Term,0
0.115226,1,1.0,0.0,12/5/2019,1146,Thelper,F42Q N-Term,0
0.115226,2,1.0,172.91309,12/5/2019,1868,Thelper,F42Q N-Term,0
0.115226,3,1.0,0.0,12/5/2019,3519,Thelper,F42Q N-Term,0
0.038409,1,1.0,0.0,12/5/2019,1126,Thelper,F42Q N-Term,0
0.038409,2,1.0,288.125,12/5/2019,1854,Thelper,F42Q N-Term,0
0.038409,3,1.0,0.0,12/5/2019,3513,Thelper,F42Q N-Term,0
0.012803,1,1.0,0.0,12/5/2019,1326,Thelper,F42Q N-Term,0
0.012803,2,1.0,276.1255,12/5/2019,2204,Thelper,F42Q N-Term,0
0.012803,3,1.0,0.0,12/5/2019,4282,Thelper,F42Q N-Term,0
0.004268,1,1.0,0.0,12/5/2019,1166,Thelper,F42Q N-Term,0
0.004268,2,1.0,13.222168,12/5/2019,2411,Thelper,F42Q N-Term,0
0.004268,3,1.0,0.0,12/5/2019,4560,Thelper,F42Q N-Term,0
0.001423,1,1.0,0.0,12/5/2019,1119,Thelper,F42Q N-Term,0
0.001423,2,1.0,0.0,12/5/2019,2033,Thelper,F42Q N-Term,0
0.001423,3,1.0,0.0,12/5/2019,3826,Thelper,F42Q N-Term,0
0.000474,1,1.0,35.18213,12/5/2019,1191,Thelper,F42Q N-Term,0
0.000474,2,1.0,269.03516,12/5/2019,1972,Thelper,F42Q N-Term,0
0.000474,3,1.0,0.0,12/5/2019,3769,Thelper,F42Q N-Term,0
84.0,1,0.5,1081.1187,12/5/2019,703,Thelper,F42Q N-Term,0
84.0,2,0.5,1342.8262,12/5/2019,1210,Thelper,F42Q N-Term,0
84.0,3,0.5,4555.4043,12/5/2019,2274,Thelper,F42Q N-Term,0
28.0,1,0.5,0.0,12/5/2019,905,Thelper,F42Q N-Term,0
28.0,2,0.5,224.10254,12/5/2019,1477,Thelper,F42Q N-Term,0
28.0,3,0.5,625.83203,12/5/2019,2690,Thelper,F42Q N-Term,0
9.333333,1,0.5,0.0,12/5/2019,796,Thelper,F42Q N-Term,0
9.333333,2,0.5,0.0,12/5/2019,1391,Thelper,F42Q N-Term,0
9.333333,3,0.5,0.0,12/5/2019,2653,Thelper,F42Q N-Term,0
3.111,1,0.5,0.0,12/5/2019,817,Thelper,F42Q N-Term,0
3.111,2,0.5,0.0,12/5/2019,1509,Thelper,F42Q N-Term,0
3.111,3,0.5,0.0,12/5/2019,2840,Thelper,F42Q N-Term,0
1.037037,1,0.5,0.0,12/5/2019,1030,Thelper,F42Q N-Term,0
1.037037,2,0.5,0.0,12/5/2019,1702,Thelper,F42Q N-Term,0
1.037037,3,0.5,0.0,12/5/2019,3044,Thelper,F42Q N-Term,0
0.345679,1,0.5,0.0,12/5/2019,1102,Thelper,F42Q N-Term,0
0.345679,2,0.5,0.0,12/5/2019,1815,Thelper,F42Q N-Term,0
0.345679,3,0.5,0.0,12/5/2019,3423,Thelper,F42Q N-Term,0
0.115226,1,0.5,0.0,12/5/2019,1156,Thelper,F42Q N-Term,0
0.115226,2,0.5,105.65234,12/5/2019,2015,Thelper,F42Q N-Term,0
0.115226,3,0.5,0.0,12/5/2019,3544,Thelper,F42Q N-Term,0
0.038409,1,0.5,0.0,12/5/2019,1177,Thelper,F42Q N-Term,0
0.038409,2,0.5,0.0,12/5/2019,2170,Thelper,F42Q N-Term,0
0.038409,3,0.5,0.0,12/5/2019,3896,Thelper,F42Q N-Term,0
0.012803,1,0.5,0.0,12/5/2019,1152,Thelper,F42Q N-Term,0
0.012803,2,0.5,0.0,12/5/2019,2351,Thelper,F42Q N-Term,0
0.012803,3,0.5,0.0,12/5/2019,4128,Thelper,F42Q N-Term,0
0.004268,1,0.5,0.0,12/5/2019,1115,Thelper,F42Q N-Term,0
0.004268,2,0.5,188.49951,12/5/2019,2044,Thelper,F42Q N-Term,0
0.004268,3,0.5,0.0,12/5/2019,3949,Thelper,F42Q N-Term,0
0.001423,1,0.5,0.0,12/5/2019,1203,Thelper,F42Q N-Term,0
0.001423,2,0.5,540.02344,12/5/2019,2269,Thelper,F42Q N-Term,0
0.001423,3,0.5,0.0,12/5/2019,4522,Thelper,F42Q N-Term,0
0.000474,1,0.5,0.0,12/5/2019,1220,Thelper,F42Q N-Term,0
0.000474,2,0.5,1588.0898,12/5/2019,2281,Thelper,F42Q N-Term,0
0.000474,3,0.5,0.0,12/5/2019,4814,Thelper,F42Q N-Term,0
84.0,1,4.0,6902.965,12/5/2019,752,Thelper,N88D C-term,0
84.0,2,4.0,7021.3535,12/5/2019,1382,Thelper,N88D C-term,0
84.0,3,4.0,13479.534,12/5/2019,2348,Thelper,N88D C-term,0
28.0,1,4.0,7522.1396,12/5/2019,725,Thelper,N88D C-term,0
28.0,2,4.0,6581.995,12/5/2019,1294,Thelper,N88D C-term,0
28.0,3,4.0,11061.094,12/5/2019,2269,Thelper,N88D C-term,0
9.333333,1,4.0,4004.978,12/5/2019,819,Thelper,N88D C-term,0
9.333333,2,4.0,4029.7842,12/5/2019,1530,Thelper,N88D C-term,0
9.333333,3,4.0,5409.5166,12/5/2019,3063,Thelper,N88D C-term,0
3.111,1,4.0,2344.4248,12/5/2019,849,Thelper,N88D C-term,0
3.111,2,4.0,2009.8857,12/5/2019,1418,Thelper,N88D C-term,0
3.111,3,4.0,1854.0947,12/5/2019,2542,Thelper,N88D C-term,0
1.037037,1,4.0,458.29443,12/5/2019,952,Thelper,N88D C-term,0
1.037037,2,4.0,515.7964,12/5/2019,1785,Thelper,N88D C-term,0
1.037037,3,4.0,0.0,12/5/2019,3473,Thelper,N88D C-term,0
0.345679,1,4.0,337.0249,12/5/2019,950,Thelper,N88D C-term,0
0.345679,2,4.0,333.22705,12/5/2019,1625,Thelper,N88D C-term,0
0.345679,3,4.0,0.0,12/5/2019,3056,Thelper,N88D C-term,0
0.115226,1,4.0,9.308105,12/5/2019,1346,Thelper,N88D C-term,0
0.115226,2,4.0,1.800293,12/5/2019,2168,Thelper,N88D C-term,0
0.115226,3,4.0,0.0,12/5/2019,3771,Thelper,N88D C-term,0
0.038409,1,4.0,52.475098,12/5/2019,1197,Thelper,N88D C-term,0
0.038409,2,4.0,140.34326,12/5/2019,1966,Thelper,N88D C-term,0
0.038409,3,4.0,0.0,12/5/2019,4127,Thelper,N88D C-term,0
0.012803,1,4.0,3.0253906,12/5/2019,1049,Thelper,N88D C-term,0
0.012803,2,4.0,31.957031,12/5/2019,1853,Thelper,N88D C-term,0
0.012803,3,4.0,0.0,12/5/2019,3664,Thelper,N88D C-term,0
0.004268,1,4.0,0.0,12/5/2019,1270,Thelper,N88D C-term,0
0.004268,2,4.0,32.79492,12/5/2019,2107,Thelper,N88D C-term,0
0.004268,3,4.0,0.0,12/5/2019,3872,Thelper,N88D C-term,0
0.001423,1,4.0,54.054688,12/5/2019,1326,Thelper,N88D C-term,0
0.001423,2,4.0,112.08252,12/5/2019,2077,Thelper,N88D C-term,0
0.001423,3,4.0,0.0,12/5/2019,4035,Thelper,N88D C-term,0
0.000474,1,4.0,172.76367,12/5/2019,1037,Thelper,N88D C-term,0
0.000474,2,4.0,427.14355,12/5/2019,1602,Thelper,N88D C-term,0
0.000474,3,4.0,0.0,12/5/2019,3422,Thelper,N88D C-term,0
84.0,1,2.0,8825.781,12/5/2019,516,Thelper,N88D C-term,0
84.0,2,2.0,8439.074,12/5/2019,844,Thelper,N88D C-term,0
84.0,3,2.0,11558.887,12/5/2019,1653,Thelper,N88D C-term,0
28.0,1,2.0,6048.9014,12/5/2019,551,Thelper,N88D C-term,0
28.0,2,2.0,5170.8984,12/5/2019,900,Thelper,N88D C-term,0
28.0,3,2.0,6127.117,12/5/2019,1700,Thelper,N88D C-term,0
9.333333,1,2.0,709.7495,12/5/2019,694,Thelper,N88D C-term,0
9.333333,2,2.0,851.66846,12/5/2019,1151,Thelper,N88D C-term,0
9.333333,3,2.0,0.0,12/5/2019,2347,Thelper,N88D C-term,0
3.111,1,2.0,589.2744,12/5/2019,933,Thelper,N88D C-term,0
3.111,2,2.0,513.8169,12/5/2019,1316,Thelper,N88D C-term,0
3.111,3,2.0,0.0,12/5/2019,2708,Thelper,N88D C-term,0
1.037037,1,2.0,180.32568,12/5/2019,852,Thelper,N88D C-term,0
1.037037,2,2.0,266.1162,12/5/2019,1337,Thelper,N88D C-term,0
1.037037,3,2.0,0.0,12/5/2019,2522,Thelper,N88D C-term,0
0.345679,1,2.0,91.34863,12/5/2019,969,Thelper,N88D C-term,0
0.345679,2,2.0,0.0,12/5/2019,1502,Thelper,N88D C-term,0
0.345679,3,2.0,0.0,12/5/2019,2840,Thelper,N88D C-term,0
0.115226,1,2.0,0.0,12/5/2019,897,Thelper,N88D C-term,0
0.115226,2,2.0,0.0,12/5/2019,1447,Thelper,N88D C-term,0
0.115226,3,2.0,0.0,12/5/2019,2588,Thelper,N88D C-term,0
0.038409,1,2.0,0.0,12/5/2019,819,Thelper,N88D C-term,0
0.038409,2,2.0,0.0,12/5/2019,1595,Thelper,N88D C-term,0
0.038409,3,2.0,0.0,12/5/2019,3011,Thelper,N88D C-term,0
0.012803,1,2.0,51.431152,12/5/2019,815,Thelper,N88D C-term,0
0.012803,2,2.0,330.6958,12/5/2019,1514,Thelper,N88D C-term,0
0.012803,3,2.0,0.0,12/5/2019,2757,Thelper,N88D C-term,0
0.004268,1,2.0,0.0,12/5/2019,808,Thelper,N88D C-term,0
0.004268,2,2.0,143.92188,12/5/2019,1561,Thelper,N88D C-term,0
0.004268,3,2.0,0.0,12/5/2019,3001,Thelper,N88D C-term,0
0.001423,1,2.0,7.5463867,12/5/2019,1017,Thelper,N88D C-term,0
0.001423,2,2.0,0.0,12/5/2019,1594,Thelper,N88D C-term,0
0.001423,3,2.0,0.0,12/5/2019,3095,Thelper,N88D C-term,0
0.000474,1,2.0,0.0,12/5/2019,961,Thelper,N88D C-term,0
0.000474,2,2.0,167.46631,12/5/2019,1630,Thelper,N88D C-term,0
0.000474,3,2.0,0.0,12/5/2019,3234,Thelper,N88D C-term,0
84.0,1,1.0,12509.321,12/5/2019,1019,Thelper,N88D C-term,0
84.0,2,1.0,10615.404,12/5/2019,1449,Thelper,N88D C-term,0
84.0,3,1.0,14154.058,12/5/2019,3195,Thelper,N88D C-term,0
28.0,1,1.0,8101.917,12/5/2019,726,Thelper,N88D C-term,0
28.0,2,1.0,6073.047,12/5/2019,1177,Thelper,N88D C-term,0
28.0,3,1.0,8274.169,12/5/2019,2343,Thelper,N88D C-term,0
9.333333,1,1.0,627.68164,12/5/2019,921,Thelper,N88D C-term,0
9.333333,2,1.0,592.65674,12/5/2019,1308,Thelper,N88D C-term,0
9.333333,3,1.0,0.0,12/5/2019,2543,Thelper,N88D C-term,0
3.111,1,1.0,687.59863,12/5/2019,913,Thelper,N88D C-term,0
3.111,2,1.0,808.2046,12/5/2019,1199,Thelper,N88D C-term,0
3.111,3,1.0,116.04541,12/5/2019,2441,Thelper,N88D C-term,0
1.037037,1,1.0,257.93555,12/5/2019,873,Thelper,N88D C-term,0
1.037037,2,1.0,427.4043,12/5/2019,1565,Thelper,N88D C-term,0
1.037037,3,1.0,0.0,12/5/2019,3037,Thelper,N88D C-term,0
0.345679,1,1.0,468.72607,12/5/2019,951,Thelper,N88D C-term,0
0.345679,2,1.0,479.9087,12/5/2019,1473,Thelper,N88D C-term,0
0.345679,3,1.0,0.0,12/5/2019,3020,Thelper,N88D C-term,0
0.115226,1,1.0,149.73438,12/5/2019,871,Thelper,N88D C-term,0
0.115226,2,1.0,235.59863,12/5/2019,1463,Thelper,N88D C-term,0
0.115226,3,1.0,0.0,12/5/2019,3011,Thelper,N88D C-term,0
0.038409,1,1.0,147.0835,12/5/2019,862,Thelper,N88D C-term,0
0.038409,2,1.0,171.66113,12/5/2019,1485,Thelper,N88D C-term,0
0.038409,3,1.0,0.0,12/5/2019,2942,Thelper,N88D C-term,0
0.012803,1,1.0,378.52197,12/5/2019,998,Thelper,N88D C-term,0
0.012803,2,1.0,491.86816,12/5/2019,1543,Thelper,N88D C-term,0
0.012803,3,1.0,0.0,12/5/2019,3191,Thelper,N88D C-term,0
0.004268,1,1.0,307.92236,12/5/2019,962,Thelper,N88D C-term,0
0.004268,2,1.0,540.1133,12/5/2019,1707,Thelper,N88D C-term,0
0.004268,3,1.0,0.0,12/5/2019,3073,Thelper,N88D C-term,0
0.001423,1,1.0,161.9917,12/5/2019,1259,Thelper,N88D C-term,0
0.001423,2,1.0,469.20557,12/5/2019,2293,Thelper,N88D C-term,0
0.001423,3,1.0,0.0,12/5/2019,4274,Thelper,N88D C-term,0
0.000474,1,1.0,0.0,12/5/2019,966,Thelper,N88D C-term,0
0.000474,2,1.0,951.83936,12/5/2019,2071,Thelper,N88D C-term,0
0.000474,3,1.0,0.0,12/5/2019,3934,Thelper,N88D C-term,0
84.0,1,0.5,16019.501,12/5/2019,725,Thelper,N88D C-term,0
84.0,2,0.5,13520.681,12/5/2019,982,Thelper,N88D C-term,0
84.0,3,0.5,21210.953,12/5/2019,2034,Thelper,N88D C-term,0
28.0,1,0.5,9791.772,12/5/2019,740,Thelper,N88D C-term,0
28.0,2,0.5,8076.582,12/5/2019,1009,Thelper,N88D C-term,0
28.0,3,0.5,11281.64,12/5/2019,2165,Thelper,N88D C-term,0
9.333333,1,0.5,931.6079,12/5/2019,624,Thelper,N88D C-term,0
9.333333,2,0.5,1050.8281,12/5/2019,833,Thelper,N88D C-term,0
9.333333,3,0.5,351.50244,12/5/2019,1887,Thelper,N88D C-term,0
3.111,1,0.5,641.875,12/5/2019,1084,Thelper,N88D C-term,0
3.111,2,0.5,893.81006,12/5/2019,1458,Thelper,N88D C-term,0
3.111,3,0.5,130.17676,12/5/2019,3092,Thelper,N88D C-term,0
1.037037,1,0.5,666.2119,12/5/2019,946,Thelper,N88D C-term,0
1.037037,2,0.5,1169.7236,12/5/2019,1590,Thelper,N88D C-term,0
1.037037,3,0.5,201.76416,12/5/2019,3163,Thelper,N88D C-term,0
0.345679,1,0.5,667.6665,12/5/2019,1128,Thelper,N88D C-term,0
0.345679,2,0.5,862.64014,12/5/2019,1675,Thelper,N88D C-term,0
0.345679,3,0.5,111.95215,12/5/2019,3372,Thelper,N88D C-term,0
0.115226,1,0.5,391.37158,12/5/2019,761,Thelper,N88D C-term,0
0.115226,2,0.5,642.355,12/5/2019,1287,Thelper,N88D C-term,0
0.115226,3,0.5,0.0,12/5/2019,2653,Thelper,N88D C-term,0
0.038409,1,0.5,424.80664,12/5/2019,870,Thelper,N88D C-term,0
0.038409,2,0.5,570.50977,12/5/2019,1330,Thelper,N88D C-term,0
0.038409,3,0.5,0.0,12/5/2019,2795,Thelper,N88D C-term,0
0.012803,1,0.5,395.5337,12/5/2019,864,Thelper,N88D C-term,0
0.012803,2,0.5,690.79297,12/5/2019,1391,Thelper,N88D C-term,0
0.012803,3,0.5,42.549805,12/5/2019,2863,Thelper,N88D C-term,0
0.004268,1,0.5,483.48096,12/5/2019,846,Thelper,N88D C-term,0
0.004268,2,0.5,730.1699,12/5/2019,1358,Thelper,N88D C-term,0
0.004268,3,0.5,57.34375,12/5/2019,2864,Thelper,N88D C-term,0
0.001423,1,0.5,255.26855,12/5/2019,948,Thelper,N88D C-term,0
